,loss,accuracy,f1,f1_scores,precision,precision_scores,recall,recall_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,valid_precision,valid_precision_scores,valid_recall,valid_recall_scores,k,shift,window_size,n,dimensions,sig_depth,method,input_channels,output_channels,features,standardise_method,add_time_in_path,num_features,embedding_dim,log_signature,swnu_hidden_dim,lstm_hidden_dim,ffn_hidden_dim,dropout_rate,learning_rate,seed,BiLSTM,loss_function,gamma,k_fold,n_splits,augmentation_type,hidden_dim_aug,comb_method,batch_size,model_id
0,0.2957313463968389,0.5967588424682617,0.5941564647938207,[0.56165803 0.6266549 ],0.6061318963422044,[0.65144231 0.56082148],0.6018123861566484,[0.49362477 0.71      ],0.23681257665157318,0.5943060517311096,0.5284679698539803,[0.70466321 0.35227273],0.5379618749183966,[0.65700483 0.41891892],0.53184905247015,[0.75977654 0.30392157],35,3,5,11,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(256, 256)",0.5,0.0001,12,False,focal,2,False,,Conv1d,,concatenation,64,13
0,0.2749733293757719,0.5243088603019714,0.5166554783711934,[0.57747671 0.45583424],0.5203780013963513,[0.53955696 0.50119904],0.5195646630236794,[0.62112933 0.418     ],0.24343158602714537,0.6441280841827393,0.5197566311184032,[0.76415094 0.27536232],0.5945011337868481,[0.66122449 0.52777778],0.5456512213824077,[0.90502793 0.18627451],35,3,5,11,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(256, 256)",0.5,0.0001,123,False,focal,2,False,,Conv1d,,concatenation,64,13
0,0.4125804655692157,0.5815061926841736,0.5650571173562149,[0.48047337 0.64964086],0.6131577294425901,[0.68581081 0.54050465],0.5918816029143897,[0.36976321 0.814     ],0.2426128715276718,0.6334519386291504,0.6106514925272744,[0.70487106 0.51643192],0.6095124536301006,[0.72352941 0.4954955 ],0.6131832621316683,[0.68715084 0.53921569],35,3,5,11,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(256, 256)",0.5,0.0005,1,False,focal,2,False,,Conv1d,,concatenation,64,14
0,0.36196278298602386,0.6196377873420715,0.6061678734245106,[0.53333333 0.67900241],0.6565328688676009,[0.74509804 0.5679677 ],0.6296502732240437,[0.41530055 0.844     ],0.22563228011131287,0.6263344883918762,0.6141170008239495,[0.68277946 0.54545455],0.6158965728274174,[0.74342105 0.48837209],0.6244659875123233,[0.63128492 0.61764706],35,3,5,11,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(256, 256)",0.5,0.0005,12,False,focal,2,False,,Conv1d,,concatenation,64,14
0,0.4956157873658573,0.5633937120437622,0.5632504272571908,[0.57116105 0.55533981],0.5636456174791871,[0.58766859 0.53962264],0.5637777777777777,[0.55555556 0.572     ],0.21740384995937348,0.7224199175834656,0.6848688750862664,[0.79365079 0.57608696],0.7000551538178699,[0.75376884 0.64634146],0.6787983349764487,[0.83798883 0.51960784],35,3,5,11,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(256, 256)",0.5,0.0005,123,False,focal,2,False,,Conv1d,,concatenation,64,14
0,0.4126171399565304,0.5958055257797241,0.5874828417733258,[0.52888889 0.64607679],0.6162519694038319,[0.67806268 0.55444126],0.6037577413479053,[0.43351548 0.774     ],0.22722541391849518,0.6334519386291504,0.6076961654716239,[0.7082153  0.50717703],0.6068589537007197,[0.7183908 0.4953271],0.6089659327418118,[0.69832402 0.51960784],35,3,5,11,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(256, 256)",0.1,0.001,1,False,focal,2,False,,Conv1d,,concatenation,64,15
0,0.3674682115807253,0.6530028581619263,0.6523048792925099,[0.63672655 0.66788321],0.6591441101085974,[0.70419426 0.61409396],0.6565282331511839,[0.58105647 0.732     ],0.30008540749549867,0.6085408926010132,0.5580244795241364,[0.70744681 0.40860215],0.563753927967126,[0.6751269  0.45238095],0.5577828896921897,[0.74301676 0.37254902],35,3,5,11,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(256, 256)",0.1,0.001,12,False,focal,2,False,,Conv1d,,concatenation,64,15
0,0.44994072002523083,0.599618673324585,0.5990645020384391,[0.58415842 0.61397059],0.6039702214942375,[0.63991323 0.56802721],0.6026703096539162,[0.53734062 0.668     ],0.2472616046667099,0.6797152757644653,0.6627640281630041,[0.73837209 0.58715596],0.6607105538140021,[0.76969697 0.55172414],0.6684740935480338,[0.70949721 0.62745098],35,3,5,11,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(256, 256)",0.1,0.001,123,False,focal,2,False,,Conv1d,,concatenation,64,15
0,0.40334006442743187,0.6224976181983948,0.6218622331942412,[0.63736264 0.60636183],0.6218253881597624,[0.64088398 0.6027668 ],0.6219398907103826,[0.63387978 0.61      ],0.22680994868278503,0.6548042893409729,0.5713297161280176,[0.76049383 0.38216561],0.6134352373290426,[0.68141593 0.54545455],0.5772264212947749,[0.8603352  0.29411765],35,3,5,11,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(256, 256)",0.1,0.0001,1,False,focal,2,False,,Conv1d,,concatenation,64,16
0,0.2745454267543905,0.6062917113304138,0.6054656373708334,[0.58741259 0.62351869],0.6116533997420732,[0.65044248 0.57286432],0.6097595628415301,[0.53551913 0.684     ],0.22809820771217346,0.6049821972846985,0.5334948624758827,[0.71611253 0.35087719],0.5475799835931091,[0.66037736 0.43478261],0.5381202760433782,[0.78212291 0.29411765],35,3,5,11,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(256, 256)",0.1,0.0001,12,False,focal,2,False,,Conv1d,,concatenation,64,16
0,0.3347202504382414,0.6186844706535339,0.617474382817343,[0.63898917 0.5959596 ],0.6176572596838378,[0.6332737  0.60204082],0.6174043715846995,[0.64480874 0.59      ],0.23194561898708344,0.6690391302108765,0.5215926773455377,[0.78718535 0.256     ],0.681159420289855,[0.66666667 0.69565217],0.5588782999233213,[0.96089385 0.15686275],35,3,5,11,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(256, 256)",0.1,0.0001,123,False,focal,2,False,,Conv1d,,concatenation,64,16
0,0.454030107049381,0.5805529356002808,0.5655398841841306,[0.48477752 0.64630225],0.6095055526176626,[0.67868852 0.54032258],0.5905245901639344,[0.37704918 0.804     ],0.2348022311925888,0.6405693888664246,0.6233993710274545,[0.70381232 0.54298643],0.6224712107065048,[0.74074074 0.50420168],0.6293131777850804,[0.67039106 0.58823529],35,3,5,11,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(256, 256)",0.1,0.0005,1,False,focal,2,False,,Conv1d,,concatenation,64,17
0,0.2850557180011974,0.6367969512939453,0.6296223189090757,[0.57807309 0.68117155],0.6614498231922936,[0.73728814 0.58561151],0.6447049180327868,[0.47540984 0.814     ],0.23137448430061341,0.6192170977592468,0.6067668484586914,[0.67673716 0.53679654],0.6087311301509588,[0.73684211 0.48062016],0.6167707306386241,[0.62569832 0.60784314],35,3,5,11,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(256, 256)",0.1,0.0005,12,False,focal,2,False,,Conv1d,,concatenation,64,17
0,0.4086918427663691,0.5967588424682617,0.5965813784130984,[0.58812074 0.60504202],0.5996123661783995,[0.63179916 0.56742557],0.5990455373406194,[0.55009107 0.648     ],0.22140908539295195,0.6227757930755615,0.5180258899676375,[0.74271845 0.29333333],0.5574928469241773,[0.65665236 0.45833333],0.5352174389308797,[0.8547486  0.21568627],35,3,5,11,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(256, 256)",0.1,0.0005,123,False,focal,2,False,,Conv1d,,concatenation,64,17
0,0.4293944292208728,0.6081982851028442,0.6002408907952457,[0.54384018 0.6566416 ],0.6299338887439676,[0.69602273 0.56384505],0.6161329690346085,[0.44626594 0.786     ],0.21781362891197203,0.6334519386291504,0.6133974487410673,[0.70144928 0.52534562],0.6122839182818229,[0.72891566 0.49565217],0.6174005915215248,[0.67597765 0.55882353],35,3,5,11,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(512, 512)",0.5,0.001,1,False,focal,2,False,,Conv1d,,concatenation,64,18
0,0.286389097571373,0.6034318804740906,0.5977197135629845,[0.64565588 0.54978355],0.6027283018867925,[0.6064    0.5990566],0.5991730418943534,[0.69034608 0.508     ],0.2226924329996109,0.6832740306854248,0.6182123502022746,[0.77581864 0.46060606],0.6547983107616135,[0.70642202 0.6031746 ],0.6164421075692847,[0.8603352  0.37254902],35,3,5,11,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(512, 512)",0.5,0.001,12,False,focal,2,False,,Conv1d,,concatenation,64,18
0,0.3548594511607114,0.6148713231086731,0.6139588267443978,[0.63272727 0.59519038],0.6139822447685479,[0.63157895 0.59638554],0.6139398907103826,[0.63387978 0.594     ],0.20386711955070497,0.6619216799736023,0.6106159837799203,[0.75195822 0.46927374],0.625668449197861,[0.70588235 0.54545455],0.6081169898126848,[0.80446927 0.41176471],35,3,5,11,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(512, 512)",0.5,0.001,123,False,focal,2,False,,Conv1d,,concatenation,64,18
0,0.3006666372804081,0.5938989520072937,0.5930820840071682,[0.5748503  0.61131387],0.5989210631583626,[0.63576159 0.56208054],0.5972950819672131,[0.52459016 0.67      ],0.23507342040538787,0.5978647470474243,0.5311480251015135,[0.70801034 0.35428571],0.5416556902002108,[0.65865385 0.42465753],0.5346423485595355,[0.76536313 0.30392157],35,3,5,11,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(512, 512)",0.5,0.0001,1,False,focal,2,False,,Conv1d,,concatenation,64,19
0,0.39373201570090127,0.6072450280189514,0.6071646718343247,[0.60154739 0.61278195],0.6096256488996126,[0.64123711 0.57801418],0.6092422586520947,[0.56648452 0.652     ],0.23125187754631044,0.6761565804481506,0.646012431302518,[0.74931129 0.54271357],0.6479157328552219,[0.73913043 0.55670103],0.6445941505093657,[0.75977654 0.52941176],35,3,5,11,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(512, 512)",0.5,0.0001,12,False,focal,2,False,,Conv1d,,concatenation,64,19
0,0.2831728905439377,0.58913254737854,0.5884728076698673,[0.57199603 0.60494959],0.5935982976082282,[0.62882096 0.55837563],0.5922950819672131,[0.52459016 0.66      ],0.23383725583553314,0.6014235019683838,0.5212364609954971,[0.71717172 0.3253012 ],0.5381264400921659,[0.65437788 0.421875  ],0.5290009858692081,[0.79329609 0.26470588],35,3,5,11,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(512, 512)",0.5,0.0001,123,False,focal,2,False,,Conv1d,,concatenation,64,19
0,0.45932646358714385,0.5776930451393127,0.5593544502444043,[0.46946108 0.64924782],0.6113336205079325,[0.68531469 0.53735256],0.5885063752276867,[0.35701275 0.82      ],0.23666035532951354,0.6370106935501099,0.6256269592476489,[0.69090909 0.56034483],0.6274834437086092,[0.75496689 0.5       ],0.6370632051703362,[0.63687151 0.6372549 ],35,3,5,11,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(512, 512)",0.5,0.0005,1,False,focal,2,False,,Conv1d,,concatenation,64,20
0,0.3914612969931434,0.6263107657432556,0.6234772735596821,[0.5908142  0.65614035],0.6381532701711492,[0.69193154 0.584375  ],0.6317413479052824,[0.5154827 0.748    ],0.2947557419538498,0.6690391302108765,0.6273368983957219,[0.752     0.5026738],0.6361644657863146,[0.71938776 0.55294118],0.6242469054660971,[0.7877095  0.46078431],35,3,5,11,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(512, 512)",0.5,0.0005,12,False,focal,2,False,,Conv1d,,concatenation,64,20
0,0.5119893673588248,0.5900858044624329,0.5899781113195747,[0.59662289 0.58333333],0.5904382571515829,[0.61508704 0.56578947],0.5906174863387978,[0.57923497 0.602     ],0.27172511219978335,0.6725978851318359,0.6170754828771181,[0.7628866  0.47126437],0.6387892078681552,[0.70813397 0.56944444],0.6143882133859131,[0.82681564 0.40196078],35,3,5,11,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(512, 512)",0.5,0.0005,123,False,focal,2,False,,Conv1d,,concatenation,64,20
0,0.31059444651884194,0.6158245801925659,0.6139032353814189,[0.58666667 0.6411398 ],0.6246053097611889,[0.6713615  0.57784912],0.6204735883424408,[0.52094718 0.72      ],0.21724181473255158,0.6156583428382874,0.5789210789210789,[0.7032967  0.45454545],0.580320945945946,[0.69189189 0.46875   ],0.5781301347354584,[0.7150838  0.44117647],35,3,5,11,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(512, 512)",0.1,0.001,1,False,focal,2,False,,Conv1d,,concatenation,64,21
0,0.35124748769928427,0.5738798975944519,0.5348115299334811,[0.66962306 0.4       ],0.585798050563509,[0.56343284 0.60816327],0.561568306010929,[0.82513661 0.298     ],0.21367051601409912,0.6441280841827393,0.5913321698662013,[0.7382199  0.44444444],0.6037008968043451,[0.69458128 0.51282051],0.589933179975901,[0.7877095  0.39215686],35,3,5,11,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(512, 512)",0.1,0.001,12,False,focal,2,False,,Conv1d,,concatenation,64,21
0,0.575423282735488,0.5786463618278503,0.5774848365555654,[0.55533199 0.59963768],0.5841189820671181,[0.62022472 0.54801325],0.5823661202185793,[0.50273224 0.662     ],0.3091263771057129,0.6832740306854248,0.6670660436385905,[0.74052478 0.59360731],0.6649728997289973,[0.77439024 0.55555556],0.6733760543323475,[0.70949721 0.6372549 ],35,3,5,11,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(512, 512)",0.1,0.001,123,False,focal,2,False,,Conv1d,,concatenation,64,21
0,0.3877176028840682,0.6367969512939453,0.6367322453542749,[0.64158043 0.63188406],0.6373195388923234,[0.66342412 0.61121495],0.6375646630236794,[0.62112933 0.654     ],0.22054096162319184,0.6227757930755615,0.5468845077278812,[0.73232323 0.36144578],0.5684763824884793,[0.66820276 0.46875   ],0.5520867564903056,[0.81005587 0.29411765],35,3,5,11,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(512, 512)",0.1,0.0001,1,False,focal,2,False,,Conv1d,,concatenation,64,22
0,0.49506863951683044,0.5938989520072937,0.5938956299209736,[0.59273423 0.59505703],0.5953857201178083,[0.62374245 0.56702899],0.5953315118397086,[0.56466302 0.626     ],0.2712322652339935,0.6334519386291504,0.6092005238924669,[0.70655271 0.51184834],0.6081715382974184,[0.72093023 0.49541284],0.6110745974367401,[0.69273743 0.52941176],35,3,5,11,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(512, 512)",0.1,0.0001,12,False,focal,2,False,,Conv1d,,concatenation,64,22
0,0.46295129200991464,0.6101048588752747,0.6054450733627306,[0.6483233  0.56256684],0.6093021079037029,[0.61400651 0.6045977 ],0.606351548269581,[0.6867031 0.526    ],0.29555151164531707,0.6832740306854248,0.5570570836506615,[0.79350348 0.32061069],0.7013546798029557,[0.67857143 0.72413793],0.5805948077555044,[0.95530726 0.20588235],35,3,5,11,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(512, 512)",0.1,0.0001,123,False,focal,2,False,,Conv1d,,concatenation,64,22
0,0.4208862395847545,0.599618673324585,0.5938516338857055,[0.54545455 0.64224872],0.615673590504451,[0.672      0.55934718],0.6065081967213115,[0.45901639 0.754     ],0.22797586023807526,0.6227757930755615,0.5921513856939424,[0.70391061 0.48039216],0.5921513856939424,[0.70391061 0.48039216],0.5921513856939424,[0.70391061 0.48039216],35,3,5,11,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(512, 512)",0.1,0.0005,1,False,focal,2,False,,Conv1d,,concatenation,64,23
0,0.39424792195067687,0.6253575086593628,0.625290741270945,[0.63029163 0.62028986],0.625875486381323,[0.65175097 0.6       ],0.6261001821493625,[0.61020036 0.642     ],0.2483235627412796,0.6619216799736023,0.6352394616383139,[0.73389356 0.53658537],0.6349678193520236,[0.73595506 0.53398058],0.6355296308467521,[0.73184358 0.53921569],35,3,5,11,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(512, 512)",0.1,0.0005,12,False,focal,2,False,,Conv1d,,concatenation,64,23
0,0.4101518532809089,0.602478563785553,0.6023860491117079,[0.6084507  0.59632139],0.6028840699856015,[0.62790698 0.57786116],0.6030819672131147,[0.59016393 0.616     ],0.3290900468826294,0.7010676264762878,0.6302168191502694,[0.79207921 0.46835443],0.6859126984126984,[0.71111111 0.66071429],0.6282999233212838,[0.89385475 0.3627451 ],35,3,5,11,15,4,umap,17,,"['time_encoding', 'timeline_index']","['z_score', None]",True,2,384,True,"(10,)",384,"(512, 512)",0.1,0.0005,123,False,focal,2,False,,Conv1d,,concatenation,64,23
