,loss,accuracy,f1,f1_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,hidden_dim,dropout_rate,learning_rate,seed,gamma,k_fold,model_id,k,input_dim
2,focal,0.6773234009742737,0.5846767136606709,[0.77882353 0.54545455 0.42975207],0.5563895074384553,0.670045018196106,0.5809097276634138,[0.7778777  0.51485149 0.45      ],"[100, 100, 100]",0.1,0.0001,1,2,True,2.43,20,766
3,focal,0.6788104176521301,0.5890864415941816,[0.78705882 0.50877193 0.47142857],0.5826972712363515,0.681869387626648,0.5851482530942618,[0.78938053 0.53384419 0.43222004],"[100, 100, 100]",0.1,0.0001,1,2,True,2.43,20,766
4,focal,0.6676579713821411,0.5969698027691748,[0.76642336 0.5129771  0.51150895],0.5359709560871124,0.6852477192878723,0.6115482525859884,[0.78388278 0.53537736 0.51538462],"[100, 100, 100]",0.1,0.0001,1,2,True,2.43,20,766
0,focal,0.6847583651542664,0.6152385498970049,[0.78739184 0.53511706 0.52320675],0.5712793682302747,0.6599099040031433,0.581885149685082,[0.7646246  0.52618135 0.4548495 ],"[100, 100, 100]",0.1,0.0001,12,2,True,2.43,20,766
1,focal,0.6631970405578613,0.5863756409079152,[0.77162414 0.53252648 0.4549763 ],0.5245729120714324,0.6728603839874268,0.6038440526725354,[0.76973684 0.55102041 0.49077491],"[100, 100, 100]",0.1,0.0001,12,2,True,2.43,20,766
2,focal,0.6765799522399902,0.5806979299317875,[0.7834209  0.52525253 0.43342037],0.5629038917166846,0.681869387626648,0.5858919381254044,[0.79207048 0.51023192 0.45537341],"[100, 100, 100]",0.1,0.0001,12,2,True,2.43,20,766
3,focal,0.6684014797210693,0.5838262322113849,[0.7761194  0.50505051 0.47030879],0.595132973577295,0.6717342138290405,0.5791040095873942,[0.78018018 0.53300733 0.42412451],"[100, 100, 100]",0.1,0.0001,12,2,True,2.43,20,766
4,focal,0.664683997631073,0.5976719135599523,[0.76325524 0.51533742 0.51442308],0.5378117965800422,0.6722972989082336,0.6035192567055313,[0.76937442 0.53935185 0.5018315 ],"[100, 100, 100]",0.1,0.0001,12,2,True,2.43,20,766
0,focal,0.6869888305664062,0.6173424947577226,[0.78921569 0.51655629 0.54625551],0.5549350870507104,0.6582207083702087,0.5765456798534535,[0.76746324 0.5068323  0.45534151],"[100, 100, 100]",0.1,0.0001,123,2,True,2.43,20,766
1,focal,0.6728624701499939,0.5874347965791639,[0.78319123 0.52950076 0.4496124 ],0.5214520022273064,0.6852477192878723,0.6127878573249925,[0.77983349 0.56053812 0.49799197],"[100, 100, 100]",0.1,0.0001,123,2,True,2.43,20,766
2,focal,0.6780669093132019,0.5833898221447333,[0.78271028 0.53244592 0.43501326],0.5601644782083375,0.6739864945411682,0.5839720681658236,[0.78179384 0.51030928 0.45981308],"[100, 100, 100]",0.1,0.0001,123,2,True,2.43,20,766
3,focal,0.6498141288757324,0.5641078422645456,[0.76523838 0.47602131 0.45106383],0.584780178964138,0.6576576828956604,0.5642006475966054,[0.77580719 0.50190114 0.41489362],"[100, 100, 100]",0.1,0.0001,123,2,True,2.43,20,766
4,focal,0.6557620763778687,0.5914160181068772,[0.75340768 0.50532725 0.51551313],0.5332131886056491,0.6801801919937134,0.6147478401949961,[0.77449602 0.55069124 0.51905626],"[100, 100, 100]",0.1,0.0001,123,2,True,2.43,20,766
0,focal,0.6802973747253418,0.6124030011182247,[0.7816945  0.52597403 0.52954048],0.5458867230585643,0.664977490901947,0.5896204447755723,[0.76666667 0.53610771 0.46608696],"[100, 100, 100]",0.1,0.0001,1234,2,True,2.43,20,766
1,focal,0.6661710143089294,0.5881060942560108,[0.77427335 0.53110774 0.4589372 ],0.5177188632743699,0.6829954981803894,0.6146983763087009,[0.77621723 0.56692913 0.50094877],"[100, 100, 100]",0.1,0.0001,1234,2,True,2.43,20,766
2,focal,0.6788104176521301,0.5835060303111935,[0.78174371 0.54486134 0.42391304],0.5449989895735469,0.681869387626648,0.5930723530076306,[0.78536368 0.53757962 0.45627376],"[100, 100, 100]",0.1,0.0001,1234,2,True,2.43,20,766
3,focal,0.6713754534721375,0.5939344197827418,[0.77222899 0.5398773  0.46969697],0.5754054454820496,0.6751126050949097,0.5926319628167215,[0.77289377 0.55730337 0.44769874],"[100, 100, 100]",0.1,0.0001,1234,2,True,2.43,20,766
4,focal,0.6639405488967896,0.5978695307731439,[0.76054591 0.52646638 0.50659631],0.5316170996853283,0.6824324131011963,0.6129132715247297,[0.77488372 0.56078861 0.50306748],"[100, 100, 100]",0.1,0.0001,1234,2,True,2.43,20,766
0,focal,0.6394051909446716,0.5196308734893146,[0.79156909 0.33275563 0.4345679 ],0.626470719064985,0.6300675868988037,0.5057743061090741,[0.77734205 0.32941176 0.41056911],"[100, 100, 100]",0.1,1e-05,0,2,True,2.44,20,766
1,focal,0.6408922076225281,0.5114316643096821,[0.79243119 0.31078611 0.43107769],0.6162957815187318,0.6356981992721558,0.5138961825117491,[0.78033928 0.32934927 0.432     ],"[100, 100, 100]",0.1,1e-05,0,2,True,2.44,20,766
2,focal,0.6282528042793274,0.49461226471491654,[0.7755102  0.33108108 0.37724551],0.6175380359802928,0.6311936974525452,0.4929381926149685,[0.7831274  0.28650138 0.4091858 ],"[100, 100, 100]",0.1,1e-05,0,2,True,2.44,20,766
3,focal,0.619330883026123,0.4948847486030079,[0.77344205 0.31325301 0.39795918],0.636498746063028,0.627815306186676,0.49393120328753454,[0.78143972 0.31635389 0.384     ],"[100, 100, 100]",0.1,1e-05,0,2,True,2.44,20,766
4,focal,0.6289962530136108,0.5075240302338648,[0.77816492 0.31971581 0.42469136],0.6245742355074201,0.6379504799842834,0.5112191372977856,[0.78814298 0.33632863 0.4091858 ],"[100, 100, 100]",0.1,1e-05,0,2,True,2.44,20,766
0,focal,0.6631970405578613,0.5636809523161134,[0.79312389 0.4261745  0.47174447],0.6091019426073346,0.6469594836235046,0.539794708029812,[0.77782705 0.41532756 0.42622951],"[100, 100, 100]",0.1,1e-05,1,2,True,2.44,20,766
1,focal,0.6498141288757324,0.5361564236518429,[0.78629501 0.39398998 0.42818428],0.5994852781295776,0.6458333134651184,0.5386289307432276,[0.77509864 0.39447236 0.44631579],"[100, 100, 100]",0.1,1e-05,1,2,True,2.44,20,766
2,focal,0.6349442601203918,0.5174257682907849,[0.77002882 0.38585209 0.3963964 ],0.6083200424909592,0.6435810923576355,0.5230573925380307,[0.78200692 0.36200257 0.42516269],"[100, 100, 100]",0.1,1e-05,1,2,True,2.44,20,766
3,focal,0.6349442601203918,0.5276689450446027,[0.76779463 0.37819421 0.43701799],0.6245437934994698,0.6396396160125732,0.5184436109760723,[0.7783122  0.39006211 0.38695652],"[100, 100, 100]",0.1,1e-05,1,2,True,2.44,20,766
4,focal,0.63791823387146,0.5368100967573237,[0.7705987  0.39538715 0.44444444],0.6135644316673279,0.6373873949050903,0.5222376318319678,[0.7816092  0.36162362 0.42348008],"[100, 100, 100]",0.1,1e-05,1,2,True,2.44,20,766
0,focal,0.648327112197876,0.5416742568587641,[0.78931751 0.3936     0.44210526],0.6293528356722423,0.622184693813324,0.5004385047448316,[0.77134011 0.35066505 0.37931034],"[100, 100, 100]",0.1,1e-05,12,2,True,2.44,20,766
1,focal,0.6438661813735962,0.5240844185437316,[0.79115765 0.36033058 0.42076503],0.6178502195647785,0.6340090036392212,0.5153688769132027,[0.77572559 0.37394451 0.39643653],"[100, 100, 100]",0.1,1e-05,12,2,True,2.44,20,766
2,focal,0.6260222792625427,0.4951697795397066,[0.77382319 0.3514377  0.36024845],0.6199905361448016,0.6356981992721558,0.5013407501946111,[0.78503869 0.33333333 0.38565022],"[100, 100, 100]",0.1,1e-05,12,2,True,2.44,20,766
3,focal,0.6118959188461304,0.4884620864853088,[0.76923077 0.31647635 0.37967914],0.6341348098857063,0.6340090036392212,0.5067438417131938,[0.78021016 0.3725     0.36752137],"[100, 100, 100]",0.1,1e-05,12,2,True,2.44,20,766
4,focal,0.6327137351036072,0.5190224193952157,[0.77522124 0.38740157 0.39444444],0.6279336863330433,0.6368243098258972,0.5162979131844342,[0.78283945 0.37691402 0.38914027],"[100, 100, 100]",0.1,1e-05,12,2,True,2.44,20,766
0,focal,0.6609665155410767,0.5526783693073888,[0.79481132 0.43505477 0.42816901],0.6205887038792882,0.6565315127372742,0.5372816520691331,[0.7890797  0.44158879 0.38117647],"[100, 100, 100]",0.1,1e-05,123,2,True,2.44,20,766
1,focal,0.6557620763778687,0.5374307932074609,[0.7978972  0.40634921 0.40804598],0.6130861065217427,0.6604729890823364,0.5483478167860344,[0.79026549 0.44547564 0.40930233],"[100, 100, 100]",0.1,1e-05,123,2,True,2.44,20,766
2,focal,0.6319702863693237,0.5083026842173184,[0.77351916 0.38888889 0.3625    ],0.613537280687264,0.647522509098053,0.5208634458237281,[0.79110336 0.38669951 0.38478747],"[100, 100, 100]",0.1,1e-05,123,2,True,2.44,20,766
3,focal,0.6148698925971985,0.4954826964513419,[0.76822762 0.35109718 0.36712329],0.6332503695573125,0.6334459185600281,0.5087772234064677,[0.78156845 0.3823178  0.36244541],"[100, 100, 100]",0.1,1e-05,123,2,True,2.44,20,766
4,focal,0.6423791646957397,0.5239063040230428,[0.78348083 0.41741742 0.37082067],0.6243222845452172,0.6441441178321838,0.5217622097308987,[0.78710247 0.39954338 0.37864078],"[100, 100, 100]",0.1,1e-05,123,2,True,2.44,20,766
0,focal,0.675836443901062,0.5811199967512785,[0.79643917 0.47419355 0.47272727],0.5997643225959369,0.6689189076423645,0.5589106423589182,[0.7913351  0.48095238 0.40444444],"[100, 100, 100]",0.1,1e-05,1234,2,True,2.44,20,766
1,focal,0.6750929355621338,0.5648720378933116,[0.80396733 0.45806452 0.43258427],0.593555605837277,0.6773648858070374,0.5767417323968186,[0.79398762 0.48390942 0.45232816],"[100, 100, 100]",0.1,1e-05,1234,2,True,2.44,20,766
2,focal,0.6557620763778687,0.5340885017609086,[0.78579611 0.43017657 0.38629283],0.5990867785045079,0.6593468189239502,0.5404453337043399,[0.79182964 0.41825095 0.41125541],"[100, 100, 100]",0.1,1e-05,1234,2,True,2.44,20,766
3,focal,0.6408922076225281,0.5365135307206299,[0.77312905 0.40514469 0.43126685],0.6162542647549084,0.6520270109176636,0.5339786658323858,[0.78599911 0.44260355 0.37333333],"[100, 100, 100]",0.1,1e-05,1234,2,True,2.44,20,766
4,focal,0.6587360501289368,0.555579794642878,[0.78579882 0.45354331 0.42739726],0.6059593664748328,0.6615990996360779,0.5547138818991594,[0.79078014 0.43683589 0.43652561],"[100, 100, 100]",0.1,1e-05,1234,2,True,2.44,20,766
0,focal,0.6802973747253418,0.6062854898285462,[0.7822923  0.52406417 0.5125    ],0.5344524096165385,0.6548423171043396,0.5738420092529398,[0.76186131 0.5046729  0.45499182],[100],0.5,0.005,0,2,True,3.0,50,766
1,focal,0.6817843914031982,0.5782468948811047,[0.79746835 0.4825046  0.45476773],0.5275500608342034,0.690315306186676,0.594040209150315,[0.79808529 0.49660787 0.48742747],[100],0.5,0.005,0,2,True,3.0,50,766
2,focal,0.6988847851753235,0.5674609323954268,[0.80601827 0.4857685  0.41059603],0.5418347492814064,0.7066441178321838,0.5901162477821071,[0.80808915 0.51202263 0.45023697],[100],0.5,0.005,0,2,True,3.0,50,766
3,focal,0.6698884963989258,0.5984376518274824,[0.76904177 0.5559322  0.47033898],0.5763746478727886,0.6599099040031433,0.5794460216350529,[0.76759259 0.53566959 0.43507589],[100],0.5,0.005,0,2,True,3.0,50,766
4,focal,0.6736059188842773,0.603249143959033,[0.76894866 0.53949329 0.50130548],0.5281807844127927,0.6762387156486511,0.6006287382154106,[0.77407407 0.54764513 0.48016701],[100],0.5,0.005,0,2,True,3.0,50,766
0,focal,0.7003717422485352,0.6176387291168406,[0.79906814 0.5232358  0.53061224],0.5367727418031011,0.6858108043670654,0.5910816573667995,[0.78795812 0.5237484  0.46153846],[100],0.5,0.005,1,2,True,3.0,50,766
1,focal,0.6743494272232056,0.5783768872012659,[0.78291815 0.5308642  0.42134831],0.5242892674037388,0.6824324131011963,0.5942706550650686,[0.78549037 0.52752294 0.46979866],[100],0.5,0.005,1,2,True,3.0,50,766
2,focal,0.6736059188842773,0.5755324853357043,[0.78099652 0.52688172 0.41871921],0.5431050179260117,0.6801801919937134,0.5856184259260632,[0.78838539 0.51028807 0.45818182],[100],0.5,0.005,1,2,True,3.0,50,766
3,focal,0.6773234009742737,0.594484527853266,[0.77804296 0.5475793  0.45783133],0.5617918978844371,0.6796171069145203,0.5873540804754942,[0.78284182 0.54479419 0.43442623],[100],0.5,0.005,1,2,True,3.0,50,766
4,focal,0.6684014797210693,0.5860634597817113,[0.77764423 0.49584027 0.48470588],0.5362789226429803,0.6801801919937134,0.597215407181748,[0.78449053 0.51935081 0.48780488],[100],0.5,0.005,1,2,True,3.0,50,766
0,focal,0.702602207660675,0.6127804399559548,[0.80552359 0.50545455 0.52736318],0.5314399344580514,0.6875,0.5940665820936352,[0.78903871 0.52       0.47316103],[100],0.5,0.005,12,2,True,3.0,50,766
1,focal,0.6550185680389404,0.5776140550279513,[0.76587796 0.52598425 0.44097996],0.5244838723114559,0.664977490901947,0.5891003747246775,[0.76651163 0.53953488 0.46125461],[100],0.5,0.005,12,2,True,3.0,50,766
2,focal,0.6728624701499939,0.5768926259604775,[0.77473182 0.56278366 0.39316239],0.5348461472562381,0.6880630850791931,0.6067890319326544,[0.78383288 0.56810244 0.46843177],[100],0.5,0.005,12,2,True,3.0,50,766
3,focal,0.6698884963989258,0.6021254664375338,[0.76818742 0.55       0.48818898],0.5734794044068882,0.647522509098053,0.5658723146382022,[0.76093023 0.5234375  0.41324921],[100],0.5,0.005,12,2,True,3.0,50,766
4,focal,0.6743494272232056,0.594952620343788,[0.77465631 0.52201258 0.48818898],0.5427805685571262,0.6920045018196106,0.6109123299194622,[0.78847885 0.55635492 0.48790323],[100],0.5,0.005,12,2,True,3.0,50,766
0,focal,0.6862453818321228,0.5896815642965403,[0.79490151 0.50582363 0.46831956],0.5443414321967533,0.6925675868988037,0.5932084687089306,[0.79406632 0.54411765 0.44144144],[100],0.5,0.005,123,2,True,3.0,50,766
1,focal,0.6669145226478577,0.5773523199573725,[0.77898551 0.52269171 0.43037975],0.5180933113609042,0.6863738894462585,0.6069907060304206,[0.78108108 0.55035129 0.48953975],[100],0.5,0.005,123,2,True,3.0,50,766
2,focal,0.6706319451332092,0.5468337223427128,[0.7893864  0.43801653 0.41309824],0.5539039969444275,0.6711711883544922,0.5609403061014175,[0.78553191 0.43192488 0.46536412],[100],0.5,0.005,123,2,True,3.0,50,766
3,focal,0.6743494272232056,0.5901974158690577,[0.77454545 0.55820896 0.43783784],0.5840221515723637,0.6852477192878723,0.5924771524771524,[0.78571429 0.56444444 0.42727273],[100],0.5,0.005,123,2,True,3.0,50,766
4,focal,0.6728624701499939,0.6049717743712414,[0.7668522  0.54806313 0.5       ],0.5366214481847627,0.6706081032752991,0.5969805127373427,[0.76708508 0.54486486 0.4789916 ],[100],0.5,0.005,123,2,True,3.0,50,766
0,focal,0.7018587589263916,0.6179865488825205,[0.80469208 0.51943463 0.52983294],0.5190022939017841,0.7010135054588318,0.6084177778737286,[0.80157    0.54161162 0.48207171],[100],0.5,0.005,1234,2,True,3.0,50,766
1,focal,0.6460966467857361,0.5741087493014186,[0.75366009 0.54135338 0.42731278],0.5284909009933472,0.6570945978164673,0.588090449224408,[0.7558753  0.56433409 0.44406196],[100],0.5,0.005,1234,2,True,3.0,50,766
2,focal,0.6713754534721375,0.5630962719795891,[0.78211009 0.5229682  0.38421053],0.5461698706660952,0.6959459185600281,0.6015629246310576,[0.79895561 0.52789116 0.477842  ],[100],0.5,0.005,1234,2,True,3.0,50,766
3,focal,0.692193329334259,0.6082400643905678,[0.79034158 0.55536627 0.47901235],0.564082244677203,0.6920045018196106,0.5915106659560453,[0.79859588 0.54383736 0.43209877],[100],0.5,0.005,1234,2,True,3.0,50,766
4,focal,0.6617100238800049,0.5817191830865701,[0.76624165 0.51931994 0.45959596],0.5448980054685048,0.6717342138290405,0.5937029197266955,[0.77509294 0.54152446 0.46449136],[100],0.5,0.005,1234,2,True,3.0,50,766
0,focal,0.6869888305664062,0.6090306204309061,[0.78719621 0.51034483 0.52955083],0.529930575617722,0.6824324131011963,0.5994183943110895,[0.77822401 0.55259823 0.46743295],[100],0.5,0.001,0,2,True,3.1,50,766
1,focal,0.6743494272232056,0.5905761443591105,[0.78276699 0.53125    0.45771144],0.5039842714156423,0.6869369149208069,0.6083283449336546,[0.78529278 0.54375729 0.49593496],[100],0.5,0.001,0,2,True,3.1,50,766
2,focal,0.6966542601585388,0.5846456872200648,[0.7995558  0.52064632 0.43373494],0.5408260620066098,0.6970720887184143,0.5981958718642423,[0.79742489 0.53243243 0.46473029],[100],0.5,0.001,0,2,True,3.1,50,766
3,focal,0.6624535322189331,0.5942226058837231,[0.75974843 0.55703704 0.46588235],0.5700067856482097,0.6542792916297913,0.5733601498665067,[0.75754717 0.55157438 0.4109589 ],[100],0.5,0.001,0,2,True,3.1,50,766
4,focal,0.6713754534721375,0.5971736508019511,[0.7723133  0.5216     0.49760766],0.5354518975530352,0.6841216087341309,0.6064657731757689,[0.78538813 0.5377129  0.4962963 ],[100],0.5,0.001,0,2,True,3.1,50,766
0,focal,0.7003717422485352,0.6216947553187031,[0.80023641 0.52470187 0.54014599],0.5275498703122139,0.6880630850791931,0.6039404987195992,[0.78561917 0.53731343 0.48888889],[100],0.5,0.001,1,2,True,3.1,50,766
1,focal,0.6832713484764099,0.584136875186783,[0.79742389 0.51448041 0.44050633],0.5142628284437316,0.6908783912658691,0.6034999325939234,[0.79272082 0.53183521 0.48594378],[100],0.5,0.001,1,2,True,3.1,50,766
2,focal,0.6505576372146606,0.5674158835195432,[0.75441804 0.55339806 0.39443155],0.5339202210307121,0.6627252101898193,0.5896486870878496,[0.76407631 0.53952321 0.46534653],[100],0.5,0.001,1,2,True,3.1,50,766
3,focal,0.6795539259910583,0.5999616687727962,[0.77879342 0.56156156 0.45953003],0.5699370907885688,0.6717342138290405,0.5856361193781771,[0.77247706 0.55793026 0.42650104],[100],0.5,0.001,1,2,True,3.1,50,766
4,focal,0.6676579713821411,0.5929408089130827,[0.76829268 0.52583587 0.48469388],0.5336691460439137,0.6784909963607788,0.602494362038606,[0.77655678 0.53899083 0.49193548],[100],0.5,0.001,1,2,True,3.1,50,766
0,focal,0.664683997631073,0.6008201830141583,[0.76411543 0.52700491 0.51134021],0.5351536646485329,0.6548423171043396,0.5854601811324934,[0.75459256 0.54100367 0.46078431],[100],0.5,0.001,12,2,True,3.1,50,766
1,focal,0.6550185680389404,0.5762190919714603,[0.77028714 0.51828299 0.44008715],0.5142246293170112,0.6722972989082336,0.5989361294091654,[0.77449602 0.55172414 0.47058824],[100],0.5,0.001,12,2,True,3.1,50,766
2,focal,0.659479558467865,0.5755690974357186,[0.75941677 0.54680535 0.42048518],0.5400206542440823,0.6593468189239502,0.5837727377978598,[0.75823666 0.53714286 0.4559387 ],[100],0.5,0.001,12,2,True,3.1,50,766
3,focal,0.6691449880599976,0.5913749495922579,[0.7738023  0.52559727 0.47472527],0.5744704040033477,0.6582207083702087,0.5618599531621107,[0.77536232 0.5138539  0.39636364],[100],0.5,0.001,12,2,True,3.1,50,766
4,focal,0.6587360501289368,0.5876578414553099,[0.75824176 0.50949367 0.4952381 ],0.5402927505118507,0.6576576828956604,0.5833988754407048,[0.76150628 0.51435407 0.47433628],[100],0.5,0.001,12,2,True,3.1,50,766
0,focal,0.6855018734931946,0.6062023076890931,[0.79089275 0.51006711 0.51764706],0.5290735417178699,0.6891891956329346,0.6091710648064934,[0.78478747 0.54936709 0.49335863],[100],0.5,0.001,123,2,True,3.1,50,766
1,focal,0.68104088306427,0.5884392716021036,[0.79406528 0.51580699 0.45544554],0.5098779467599732,0.6875,0.6066067944330352,[0.78651685 0.53724054 0.49606299],[100],0.5,0.001,123,2,True,3.1,50,766
2,focal,0.6869888305664062,0.5788296420469071,[0.79093484 0.53633218 0.4092219 ],0.5392368222985949,0.6925675868988037,0.5988451210372773,[0.79406632 0.53671562 0.46575342],[100],0.5,0.001,123,2,True,3.1,50,766
3,focal,0.6609665155410767,0.585316045384937,[0.75853507 0.55699856 0.44041451],0.5675506570509502,0.6599099040031433,0.5730484629742268,[0.76358569 0.54237288 0.41318681],[100],0.5,0.001,123,2,True,3.1,50,766
4,focal,0.6587360501289368,0.5847767913914702,[0.76401725 0.5152     0.47511312],0.5332382246851921,0.6784909963607788,0.6064857774020279,[0.77777778 0.5408039  0.50087566],[100],0.5,0.001,123,2,True,3.1,50,766
0,focal,0.6877323389053345,0.6063043754155227,[0.79218472 0.49731664 0.52941176],0.5275882833770343,0.6784909963607788,0.5912152982555225,[0.7809439  0.5336856  0.45901639],[100],0.5,0.001,1234,2,True,3.1,50,766
1,focal,0.6698884963989258,0.5893657553395534,[0.78072884 0.53560372 0.45176471],0.5099992230534554,0.6807432174682617,0.608313944841449,[0.77460902 0.55516841 0.49516441],[100],0.5,0.001,1234,2,True,3.1,50,766
2,focal,0.6877323389053345,0.5883072792139401,[0.78583865 0.56466877 0.41441441],0.5401720638786044,0.6880630850791931,0.6006071669682366,[0.78584071 0.54060606 0.47537473],[100],0.5,0.001,1234,2,True,3.1,50,766
